	"""Asia"""	"""British"""	"""Hispanic"""	"""Muslim"""	"""Europe"""	"""Africa"""
0	0.0029330451792864112	0.7711144190479726	0.00010593725726454372	1.8107651299444202e-07	0.2133420027796787	0.01250441465928999
1	0.04687652371439882	0.6784406492714814	0.003518121317515968	0.11460441707045609	0.12501175285453367	0.03154853577162149
2	0.11748734450577669	0.39053847606973324	0.012689878501177558	0.0003135206687286904	0.4581510232970106	0.020819756957576093
3	0.0001244147901446817	0.9950919985726845	4.677352799347633e-05	9.12444436501038e-07	0.004224264833464197	0.0005116358312755478
4	2.1942279573991776e-08	0.9957681328937299	4.479566213761115e-07	5.46254083679797e-10	0.0041869084529963145	4.4488208099187084e-05
5	0.018828183994412585	0.7089564767933252	0.010230221652748709	0.00011325321850600755	0.2610168100598646	0.0008550542811543488
6	6.853602454016335e-06	0.8182350000114652	2.7381313270162535e-05	0.0019231525432997782	0.1796423199114999	0.00016529261801183825
7	1.9918647885794603e-05	0.9845993128912958	0.00012869563163762183	0.00021025459965856848	0.014350869397836556	0.0006909488316866926
8	1.0955962240585278e-05	0.9925320327078688	1.9030763524134047e-05	5.2647790852532865e-09	0.0074226304467085525	1.534485488209342e-05
9	0.03163434929523612	0.07404135004000119	0.04977608860957566	4.964347023871326e-07	0.8400086648178242	0.004539050802663779
10	0.0077590085119629846	0.989204286577568	0.00010311337918971359	4.0373102088061e-05	0.002764946394203358	0.00012827203498727387
11	0.0228743744753328	0.2922828484348001	0.0026285158968113033	0.0013476259587656362	0.6126642390596552	0.06820239617463206
12	0.005359648076034206	0.4748273734387211	0.18163216190325518	0.024192628351058443	0.27479523502071407	0.039192953210220344
13	0.0008045396810990871	0.9622933470951577	0.0007877635682423847	3.075954002318385e-05	0.03542820327201507	0.0006553868434615021
14	9.982281488084507e-05	0.9945772857575932	1.843883712553844e-05	2.651624430860826e-06	0.005266754897311636	3.5046068664369454e-05
15	0.15116711598074656	0.1556819935079944	0.04358505811783335	0.3093419908502008	0.173949932486892	0.16627390905633643
16	0.005382322450611118	0.5329348657040711	0.016503746070973706	0.0005487096509848553	0.4374687908616744	0.007161565261685265
17	4.294055924419007e-05	0.6280891390321457	0.0006811653913799923	0.0003288467128371069	0.36996065762078684	0.0008972506835937694
18	0.002392665095721077	0.6958833327690598	0.0002723932329477394	0.0007512019132300834	0.18979526759412058	0.11090513939492178
19	0.002044355452998963	0.23440270555661594	6.160811857450182e-05	0.00023192893565807175	0.7529760627355411	0.010283339200612526
20	5.388784446418672e-05	0.9958095595761142	0.00017114013016306256	3.764218660763973e-05	0.0036805984917286047	0.0002471717709285393
21	0.00026863023475227264	0.9616570981818839	0.0004109774994718845	0.0008708750991137953	0.03636740983806905	0.00042500914670376254
22	0.9996985194623927	1.9577647944041376e-08	2.3267269291500268e-14	0.0003013619733078665	4.099228332784514e-08	5.799434714816945e-08
23	5.4291160844617755e-05	0.9952852153387158	1.646910829280832e-07	7.874627197640104e-08	0.004316382908457826	0.0003438671546359283
24	2.365605152027415e-07	0.9976791205745211	1.1882170553063005e-06	3.141780528277497e-08	0.002215586520569641	0.00010383670954255282
25	0.0355257299833664	0.6346160004492338	0.02258649587929285	4.303855627277684e-07	0.2861313677165107	0.021139975586050137
26	0.019116961488546587	0.05215105242229645	0.31992288469329705	0.03372866877875372	0.5470975906731358	0.027982841943967537
27	0.004435670264923898	0.2929066873664069	0.1882654124219412	0.010959337511446052	0.49984329515214304	0.0035895972831402117
28	6.821832210383047e-05	0.9979547257797249	3.088618873495819e-05	4.2616751073781115e-07	0.0016726708728276461	0.00027307266908804876
29	0.0020570600633610893	0.004216264032592218	0.056428437364733366	0.001028030698483586	0.9355317291892966	0.0007384786515363419
30	0.00018257343067001642	0.7610482519641756	5.2480816897674165e-05	5.06874855909291e-06	0.2169333743611194	0.021778250678575438
31	4.3912176272828164e-05	0.5369398154053647	0.0007795624576905543	4.1362671876753145e-08	0.4613397515279119	0.0008969170701003321
32	4.471742055040455e-05	0.8702937603327088	7.819521677949336e-06	7.290868542750386e-07	0.12744555261842958	0.0022074210197781984
33	0.0009676354268272987	0.996709786939582	4.0800956070200665e-05	0.00017522164684800917	0.0003298817323071549	0.0017766732983668571
34	0.026938164007426622	0.011045467850439632	0.00023215132853845598	0.0008184783408884259	0.9565222969123861	0.004443441560321452
35	8.218879376953185e-06	0.9553723220782462	0.003498847961524166	8.720127431381654e-06	0.04093105555589549	0.00018083539752299752
36	0.0008931554866430866	0.8484875017145429	0.00439908228424071	0.00023241805908029526	0.13095926889078235	0.015028573564719047
37	3.0886456284263216e-05	0.9571159013928153	0.0016607886801060013	2.6417624874617443e-07	0.04084559353146975	0.00034656576308205345
38	2.8232246911966134e-05	0.9680690880989106	0.002185300369403665	1.6431831508544086e-05	0.029435740808407093	0.0002652066448544557
39	5.527330807273615e-07	0.9489861320907864	0.005594803698641974	1.000406857204423e-06	0.04523197927872537	0.00018553179188300165
40	0.002471920651329003	0.7613386115132593	0.005230924837334668	4.823143915223981e-07	0.22783441209148286	0.0031236485922153286
41	0.007562241324297547	0.004367660326831992	0.0016965179767163164	7.013624304613517e-05	0.9860797444732298	0.0002236996558839376
42	0.9997418962427252	8.915474759505956e-05	2.9210636048063786e-09	2.5324753047578098e-09	0.00015504536595811386	1.389819018353554e-05
43	0.12379005916579347	0.3048597181196092	0.04532244137504341	3.43159892774805e-05	0.5205671957978595	0.005426269552414947
44	0.0034732557289359977	0.6935530816337508	0.009412281147629268	0.0012050636612036638	0.28521406508961666	0.007142252738862393
45	0.00045041840078267404	0.5519636296531426	0.023946649459539313	1.639957971854034e-06	0.42331073894312093	0.0003269235854408917
46	5.627033685789167e-05	0.9269829833544515	2.1938119914407947e-06	3.3998254548102127e-06	0.06426985822499205	0.00868529444625328
47	0.0004883950873475354	0.9713787935004626	0.001467411157376625	4.099746083676669e-06	0.02627456888568206	0.00038673162304661926
48	1.9478012763139483e-06	0.8362221006943309	0.0004357077057006081	1.366420822296985e-08	0.16325054771929137	8.968241520232482e-05
49	4.074706153817195e-06	0.0007757793871790471	0.9878973614091303	2.1786877279889716e-06	0.009143220739206889	0.0021773850706134938
50	0.44863172040973126	0.05396809010692088	6.686330993465306e-07	0.2742784934941855	0.1950417403848444	0.02807928697121366
51	0.06871883793723742	0.30008741739211714	0.25822378135001	0.039138131527903824	0.31128728211185447	0.022544549680879575
52	1.067927841069857e-06	0.9967103705772739	2.6350701952940623e-06	4.401431281935714e-06	0.003182343511846466	9.918148154881237e-05
53	0.429363620998163	0.35450188030706176	0.008492380676008186	0.0008908354281203194	0.2050921075534902	0.001659175037158512
54	0.010949949047991127	0.20998764549547425	0.021292564670918415	4.585767305746946e-05	0.734441045382804	0.023282937729754063
55	0.0001418595639336034	0.21343196966819852	0.0248713980964638	0.18051670223013705	0.5637563227837187	0.017281747657556617
56	4.917133651607416e-06	0.7830651173446112	0.18602333222885342	1.6952339881747075e-06	0.030309276383943463	0.0005956616749521729
57	0.0009945900556347785	0.3920579406581426	0.42781674259483143	3.647975215513823e-05	0.1746561899329837	0.0044380570062520445
58	0.3993947136010797	0.42760615945945	0.00013926355072591679	0.10788289943818698	0.053153986183059616	0.011822977767498967
59	0.014896906802147902	0.9534392669655146	0.002533201787171732	7.730305764751833e-06	0.02831670768530965	0.0008061864541042505
60	0.04475467782419023	0.824007952662468	0.0007917617985771949	2.7360947850359123e-05	0.09604613475187761	0.03437211201503655
61	5.2118895113204594e-06	0.6613804722885677	0.004379687850810469	6.137303171805857e-05	0.33313847531146323	0.0010347796279351704
62	0.10575945633849487	0.2485021335579153	0.006119576778351769	3.021248281588925e-06	0.5263760958459489	0.11323971623100279
63	0.5419039499003966	0.42250994866227315	0.0009265764134225589	0.017721630974640187	0.013288311244150912	0.0036495828051137415
64	0.0027577470746315024	0.3564509630791278	0.0026570839668348216	0.002892606194755296	0.6284630307541946	0.006778568930457764
65	0.0025051480318492533	0.8518456856283959	0.00012457347286272746	0.004419061850813236	0.1370624980639143	0.00404303295216399
66	0.001956734621425597	0.9541043752140294	0.0004716282114092688	5.033472073376633e-07	0.0424520178467378	0.0010147407591954965
67	0.01684150993967142	0.7696070399043687	0.0019837483681970497	6.186210817694268e-05	0.20530779911769415	0.006198040561890548
68	0.00013132960536975702	0.8193372855900155	0.006742359065190115	1.0767321940075732e-05	0.17355991634255202	0.00021834207493218207
69	3.453088420740495e-05	0.8993235217024705	0.004271997796503773	2.7818279186446517e-05	0.09316533668218518	0.003176794655449678
70	0.0009092796368410938	0.8198448117666962	0.0006701768860880815	1.6505383482213326e-05	0.16010374918212028	0.018455477144782097
71	0.00030339897137134867	0.003411161312191232	0.0029133970155986832	6.87000678734126e-05	0.9908992247075611	0.002404117925397445
72	6.625214045932984e-05	0.9210585176009701	0.0006286522218916786	1.0176658639174142e-05	0.07681488439381372	0.001421516984217127
73	1.0457521056020843e-05	0.9910664630002215	0.00023954503868632413	4.5281302108796574e-07	0.008653867071838791	2.921455517040954e-05
74	7.79523759803035e-07	0.9685955607434273	6.106559505373636e-05	6.166898082388609e-08	0.03129530624996543	4.722621882075555e-05
75	0.00026632824260954625	0.8096074375828919	0.0005933197854272426	0.001403881790177939	0.18560571147368635	0.0025233211252122145
76	0.014594341617221058	0.9591093599134815	0.00010363530626134635	0.0045939965392657895	0.01842179052655999	0.00317687609721434
77	8.581147487587313e-06	0.00022393170404145927	2.8254265974349518e-08	1.9452430106603536e-06	0.9997488069819266	1.6706669265149026e-05
78	0.00023911432161032853	0.9421977094014616	0.00023486549364587207	9.131532171082089e-07	0.05731137404228203	1.6023587773627566e-05
79	0.005462358404594782	0.23937652462353998	0.2179943727369925	4.999667703148522e-05	0.3597589852065096	0.17735776235132436
80	0.00042830176308920317	0.9630643273400837	0.0003288000611983268	0.0028980629472905046	0.032180279155783156	0.001100228732558283
81	1.4241622021049171e-05	0.257075179493253	0.06850365396678006	9.104522635686521e-05	0.6739122114181447	0.0004036682734523033
82	2.5322546871883812e-05	0.9536224483371916	0.0046033940614320324	2.565826405764863e-06	0.03534897586312309	0.006397293364994065
83	0.0003990132849413091	0.9950974122649086	0.00041368377986061725	1.7833360399277652e-05	0.003972899438800732	9.915787108753798e-05
84	0.0269666642493347	0.4493427729805485	0.16298035197692817	0.007609574846436535	0.3148439252357732	0.03825671071097927
85	0.008108630807356949	0.9243172380875463	0.0009714912337662457	0.0026538808951288412	0.03913391256376834	0.02481484641243189
86	0.029746793978826992	0.5098105689731927	0.26037437778973355	0.005816556035261098	0.1608218347179026	0.033429868505086925
87	1.8605331508564231e-06	0.3779501020595898	0.0036828667635596416	0.0001123531870645026	0.6180456577329989	0.0002071597236430154
88	5.475989599084902e-06	0.6629055172451518	0.00022524996350991328	0.00033240960579000045	0.33619794422348653	0.00033340297246799074
89	0.07166792912395782	0.8440471939980257	3.7418334696508797e-06	1.4283177871841444e-05	0.08278851701274469	0.0014783348539201165
90	7.189548563850063e-07	0.6057704306993011	0.0017619027372989115	5.820029693414132e-07	0.39181115389763616	0.0006552117079378149
91	0.004316175619706724	0.931713636503274	0.0010984930863984963	0.0008753415199688142	0.04676525484101054	0.015231098429639935
92	0.010549809708885909	0.07779697188138462	0.0009100515437053349	0.04626620002638295	0.8182365519128423	0.04624041492680032
93	0.005701250406151087	0.9188273282712601	0.0010632676805129068	0.00047048786272359694	0.07146387815160772	0.002473787627751557
94	0.003142327239914875	0.364347052776731	3.5399639620140264e-05	0.0019124448282926056	0.6254140834087273	0.005148692106725125
95	0.0005243535594684877	0.048833813254771714	0.8519766070282584	1.8942905091362212e-05	0.09792018704231756	0.0007260962100889528
96	0.004808281861671006	0.973770238084311	0.0007998471184229434	0.0068935812955342405	0.010944124642448518	0.002783926997607805
97	0.0003831485693249169	0.03734920428233706	0.007057930858048425	0.00010535968890033632	0.9549747804565948	0.0001295761447943361
98	0.000633813006510082	0.9919285910035955	5.321996146075127e-05	3.7162981664166803e-06	0.007295227134091302	8.543259617847245e-05
99	4.676392932522071e-07	0.006061398682844611	0.9393265957509667	1.9965491799632664e-08	0.05452372559146936	8.779236992926321e-05
100	0.000376767524695776	0.023951882385315863	0.10806327826527362	1.4098342901970407e-06	0.8672087291853022	0.00039793280513069165
101	0.9889864186049135	6.0438519933882596e-05	2.063143031732185e-05	2.7914175291939215e-05	0.009938940028995018	0.0009656572405419858
102	5.116564879934974e-05	0.9432636850128621	5.2497300797092227e-05	8.138883884922465e-06	0.05621486503084763	0.0004096481227978102
103	3.2706086204328775e-08	0.998244584514648	1.4621341293462092e-06	3.9167442067706965e-07	0.0016099925062667262	0.00014353646445233254
104	0.001436934886674852	0.8209260748027255	0.000824058091473353	0.000279399191997684	0.17588092027244323	0.0006526127546844371
105	0.0006067210233118447	0.9660722679235765	4.6432524978635615e-05	9.556865680248608e-06	0.014732623914312222	0.018532397748151908
106	0.00846102012760446	0.9888459705790502	3.5820589616183717e-05	0.0003054215363957202	0.0019941926567411013	0.0003575745105862856
107	2.055995971692531e-05	0.985008891999208	4.444546344090676e-06	2.6620832261818233e-07	0.013592465374206402	0.0013733719121877966
108	0.00020371283040636107	0.2176288332692479	0.0072170885580407846	0.07702582931750351	0.662496114159729	0.035428421865081175
109	0.0001599714523116133	0.9846628405957282	0.002530430174966883	0.0001400398147580529	0.007934255255063088	0.004572462707160494
110	0.05854497855075829	0.15264002535387908	0.21702631513641243	6.368739406135462e-05	0.5646248899502189	0.007100103614663557
111	0.00044045652629662785	0.6980801321074083	0.028800556652919945	0.000111603135652889	0.25751331882721074	0.015053932750519186
112	0.0016495752476927985	0.8665260849630637	0.010891214740964042	0.0006825676743745151	0.11668610587372462	0.003564451500178497
113	0.19962418622855974	0.5167242016582546	3.245270376597133e-05	4.038693809105222e-05	0.28227808394938403	0.0013006885219393565
114	4.917133651607416e-06	0.7830651173446112	0.18602333222885342	1.6952339881747075e-06	0.030309276383943463	0.0005956616749521729
115	6.3419923374961505e-06	0.98738907160826	0.003505602203917495	1.3140435716806842e-06	0.008649934635695612	0.00044773551621619544
116	6.853602454016335e-06	0.8182350000114652	2.7381313270162535e-05	0.0019231525432997782	0.1796423199114999	0.00016529261801183825
117	5.475989599084902e-06	0.6629055172451518	0.00022524996350991328	0.00033240960579000045	0.33619794422348653	0.00033340297246799074
118	0.0032336101874495945	0.7659448398931139	0.002947397608057717	0.004476249573996119	0.18860249906541096	0.03479540367197239
119	2.315836465792593e-05	0.9888586622698697	1.9833997522107726e-06	1.0835246619829954e-06	0.005559186454237511	0.005555925986808265
120	0.007288346289462045	0.9676135354355008	0.00025944596931941094	6.367128075567852e-05	0.019946069491196993	0.004828931533765616
121	7.725947153584842e-09	0.999990053215045	8.631072019946686e-07	8.862064287428904e-11	4.948536204876459e-06	4.127326987436516e-06
122	3.0336808809538223e-05	0.9030799899944886	5.8992795430723994e-05	1.6421315710456078e-06	0.09598918059493364	0.0008398576747738659
123	6.821832210383047e-05	0.9979547257797249	3.088618873495819e-05	4.2616751073781115e-07	0.0016726708728276461	0.00027307266908804876
124	0.0002546405722726872	0.661892226093555	0.00013666861378189236	3.352099706808078e-05	0.33706042230193145	0.0006225214213941325
125	0.10593403692135415	0.04572172116155375	1.2278515077710052e-05	0.08648438727794289	0.34739631621518147	0.41445125990888876
126	0.000730224576790376	0.5449715810236987	0.23737205084145918	5.202164714596808e-05	0.21627870290875004	0.0005954190021601547
127	0.0001418595639336034	0.21343196966819852	0.0248713980964638	0.18051670223013705	0.5637563227837187	0.017281747657556617
128	7.472839138671744e-06	0.3632108581256248	0.47414840958228877	6.037688797906966e-06	0.16126579296937527	0.001361428794781441
129	0.003110712973258921	0.8805501865125629	0.040533950563919965	0.0003274882610718263	0.07270688072550123	0.002770780963679131
130	0.22606202183234472	0.03686975196589043	0.29275194245407854	0.0003888436652259071	0.3114254339399537	0.13250200614249466
131	1.0464516796336613e-06	0.7270035861458877	0.011642964448590412	1.8252858531527065e-07	0.26109981430908785	0.00025240611617598875
132	5.199280115534624e-05	0.9611314313444158	0.002349033479609476	1.4609958698747868e-06	0.035279593386316345	0.0011864879926136794
133	0.014594341617221058	0.9591093599134815	0.00010363530626134635	0.0045939965392657895	0.01842179052655999	0.00317687609721434
134	2.2457943867782112e-05	0.9559489334082384	0.0010008525899172559	0.001696678448710153	0.013878890678904162	0.027452186930364053
135	3.382553930700532e-05	0.8406654833857009	0.005436464117729144	0.00010025741651447733	0.14836720960046668	0.005396759940281466
136	0.7117016770899158	0.0002480615419347952	1.9696893186910133e-06	0.0006988312097944402	7.765933833129614e-05	0.28727180113070705
137	0.000642189473004313	0.7210641335630656	0.02837357174586192	0.002500005353864141	0.23735099452464536	0.010069105339547057
138	0.18446584667015672	0.11636537133467462	0.14316716924992098	0.019039641372732317	0.5308241660527622	0.006137805319751566
139	0.0006251997137455355	0.9906995371354634	0.006423488812844178	7.396911756078846e-06	0.0007484563487300587	0.0014959210774607844
140	0.0005751082351023246	0.9970815301692865	7.208184890935648e-06	9.131518124146471e-05	0.00010678394230607555	0.002138054287178594
141	0.9277878139950019	0.05565879033627699	2.1055197275414738e-05	0.0016083496954233517	0.002783812426637435	0.01214017834938363
142	0.00014537546950827793	0.9706059307967283	0.00015346229998792015	6.22810703163808e-05	0.02184867173301419	0.007184278630453073
143	0.00012108004404304319	0.6261117735802858	0.008507232361273263	0.00030623423944701957	0.3603039726914981	0.004649707083451358
144	0.0012936898378849533	0.6011632618460294	0.09545549706445028	0.0011208714108224677	0.2979679752991627	0.002998704541651107
145	0.09378570323130882	0.06648617767152121	0.040192990551044874	0.00020438495499215564	0.7924394565470234	0.0068912870441080925
146	4.789230598932658e-06	0.9933899326247345	3.51899990900666e-05	1.081635486116409e-06	0.006393595342775785	0.00017541116731797435
147	0.005001517249568935	0.1811895503963678	0.03401628083430619	0.0014562846645356589	0.7511930036428845	0.027143363212347834
148	1.8841093925399016e-08	0.9505681210092175	1.9365012998177027e-05	8.505770172309654e-09	0.04940030261473771	1.2184016181661746e-05
149	0.11687292997163552	0.859477313889942	2.6999898000344304e-06	0.0001688668899587252	0.009610333477282018	0.013867855781389818
150	3.3516645258286366e-06	0.9940380711496504	3.0887347968227736e-05	4.2608232803322846e-07	0.005084397219189817	0.0008428665363316142
151	3.208687270463112e-08	0.10253209294471025	0.004570005788165056	1.194171011822493e-05	0.8925993097526683	0.0002866177174673202
152	0.18335866672999462	0.02939436866874944	1.9011881229664413e-05	0.0018156755172096268	0.7794708799005847	0.0059413973022351884
153	5.093369669280531e-06	0.9247114753579815	0.0019547321743123265	0.00010482567346902847	0.06408216595625285	0.009141707468314966
154	0.005709370639138459	0.9369712806694824	0.0015308202717239378	0.0013018668519881825	0.04968986235811291	0.004796799209550562
155	0.0007891555610060962	0.6102399723014008	0.00025492849625742233	0.0004548501761097722	0.36094444676815074	0.027316646697077503
156	0.036501295240009266	0.9518316536628454	5.585597598924674e-06	0.0006426462958092236	0.009950050460874254	0.0010687687428696357
157	0.0077590085119629846	0.989204286577568	0.00010311337918971359	4.0373102088061e-05	0.002764946394203358	0.00012827203498727387
158	5.000796008234838e-05	0.941107448407217	0.0035214392825503515	3.357039288772794e-06	0.05450693517302823	0.0008108121378317756
159	0.02959819242768554	0.6266128783689355	0.04113475926893177	8.107277124948335e-06	0.2897320472543216	0.01291401540299831
160	7.472839138671744e-06	0.3632108581256248	0.47414840958228877	6.037688797906966e-06	0.16126579296937527	0.001361428794781441
161	0.05288190019059837	0.5045280649399171	0.0931579096956245	0.007050649454276531	0.33128976434249396	0.011091711377080177
162	0.06007294288363886	0.7659625998107629	0.008696821590358669	0.014285632208831335	0.12373072350404449	0.027251280002353512
163	2.2457943867782112e-05	0.9559489334082384	0.0010008525899172559	0.001696678448710153	0.013878890678904162	0.027452186930364053
